2024-05-29 13:54:08,268 INFO    StreamThr :49051 [internal.py:wandb_internal():85] W&B internal server running at pid: 49051, started at: 2024-05-29 13:54:08.266760
2024-05-29 13:54:08,269 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: status
2024-05-29 13:54:08,273 INFO    WriterThread:49051 [datastore.py:open_for_write():87] open: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/run-lsuuk4p1.wandb
2024-05-29 13:54:08,273 DEBUG   SenderThread:49051 [sender.py:send():378] send: header
2024-05-29 13:54:08,294 DEBUG   SenderThread:49051 [sender.py:send():378] send: run
2024-05-29 13:54:08,624 INFO    SenderThread:49051 [dir_watcher.py:__init__():211] watching files in: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files
2024-05-29 13:54:08,624 INFO    SenderThread:49051 [sender.py:_start_run_threads():1123] run started: lsuuk4p1 with start time 1716983648.268811
2024-05-29 13:54:08,634 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: check_version
2024-05-29 13:54:08,634 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: check_version
2024-05-29 13:54:08,690 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: run_start
2024-05-29 13:54:08,696 DEBUG   HandlerThread:49051 [system_info.py:__init__():26] System info init
2024-05-29 13:54:08,697 DEBUG   HandlerThread:49051 [system_info.py:__init__():41] System info init done
2024-05-29 13:54:08,697 INFO    HandlerThread:49051 [system_monitor.py:start():194] Starting system monitor
2024-05-29 13:54:08,697 INFO    SystemMonitor:49051 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-05-29 13:54:08,697 INFO    HandlerThread:49051 [system_monitor.py:probe():214] Collecting system info
2024-05-29 13:54:08,699 INFO    SystemMonitor:49051 [interfaces.py:start():188] Started cpu monitoring
2024-05-29 13:54:08,701 INFO    SystemMonitor:49051 [interfaces.py:start():188] Started disk monitoring
2024-05-29 13:54:08,702 INFO    SystemMonitor:49051 [interfaces.py:start():188] Started gpuapple monitoring
2024-05-29 13:54:08,705 INFO    SystemMonitor:49051 [interfaces.py:start():188] Started memory monitoring
2024-05-29 13:54:08,705 INFO    SystemMonitor:49051 [interfaces.py:start():188] Started network monitoring
2024-05-29 13:54:09,004 DEBUG   HandlerThread:49051 [system_info.py:probe():150] Probing system
2024-05-29 13:54:09,009 DEBUG   HandlerThread:49051 [system_info.py:_probe_git():135] Probing git
2024-05-29 13:54:09,029 DEBUG   HandlerThread:49051 [system_info.py:_probe_git():143] Probing git done
2024-05-29 13:54:09,029 DEBUG   HandlerThread:49051 [system_info.py:probe():198] Probing system done
2024-05-29 13:54:09,030 DEBUG   HandlerThread:49051 [system_monitor.py:probe():223] {'os': 'macOS-14.4.1-arm64-arm-64bit', 'python': '3.11.9', 'heartbeatAt': '2024-05-29T11:54:09.004823', 'startedAt': '2024-05-29T11:54:08.259592', 'docker': None, 'cuda': None, 'args': ('--config_file', 'config.json'), 'state': 'running', 'program': '/Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/evaluation.py', 'codePathLocal': 'evaluation.py', 'codePath': 'evaluation.py', 'git': {'remote': 'git@github.com:annav336/thesis-llm-privacy.git', 'commit': '4544815b34f2864ccffeed8f34e918cf1d035306'}, 'email': 'anna.visman@icloud.com', 'root': '/Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy', 'host': 'RN-145-97-171-40.eduroam.rug.nl', 'username': 'annavisman', 'executable': '/opt/miniconda3/envs/torch/bin/python', 'cpu_count': 10, 'cpu_count_logical': 10, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 460.4317207336426, 'used': 353.0856742858887}}, 'gpuapple': {'type': 'Apple M1 Pro', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 16.0}}
2024-05-29 13:54:09,030 INFO    HandlerThread:49051 [system_monitor.py:probe():224] Finished collecting system info
2024-05-29 13:54:09,030 INFO    HandlerThread:49051 [system_monitor.py:probe():227] Publishing system info
2024-05-29 13:54:09,030 DEBUG   HandlerThread:49051 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-29 13:54:09,630 INFO    Thread-12 :49051 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/conda-environment.yaml
2024-05-29 13:54:10,635 INFO    Thread-12 :49051 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/conda-environment.yaml
2024-05-29 13:54:10,663 DEBUG   HandlerThread:49051 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-29 13:54:10,664 INFO    HandlerThread:49051 [system_monitor.py:probe():229] Finished publishing system info
2024-05-29 13:54:10,666 DEBUG   SenderThread:49051 [sender.py:send():378] send: files
2024-05-29 13:54:10,666 INFO    SenderThread:49051 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-29 13:54:10,753 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: python_packages
2024-05-29 13:54:10,753 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: python_packages
2024-05-29 13:54:10,754 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: stop_status
2024-05-29 13:54:10,754 DEBUG   SenderThread:49051 [sender.py:send():378] send: telemetry
2024-05-29 13:54:10,754 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: stop_status
2024-05-29 13:54:10,939 DEBUG   SenderThread:49051 [sender.py:send():378] send: exit
2024-05-29 13:54:10,939 INFO    SenderThread:49051 [sender.py:send_exit():585] handling exit code: 1
2024-05-29 13:54:10,939 INFO    SenderThread:49051 [sender.py:send_exit():587] handling runtime: 2
2024-05-29 13:54:10,940 INFO    SenderThread:49051 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-29 13:54:10,941 INFO    SenderThread:49051 [sender.py:send_exit():593] send defer
2024-05-29 13:54:10,941 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: defer
2024-05-29 13:54:10,941 INFO    HandlerThread:49051 [handler.py:handle_request_defer():184] handle defer: 0
2024-05-29 13:54:10,941 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: defer
2024-05-29 13:54:10,941 INFO    SenderThread:49051 [sender.py:send_request_defer():609] handle sender defer: 0
2024-05-29 13:54:10,941 INFO    SenderThread:49051 [sender.py:transition_state():613] send defer: 1
2024-05-29 13:54:10,941 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: defer
2024-05-29 13:54:10,941 INFO    HandlerThread:49051 [handler.py:handle_request_defer():184] handle defer: 1
2024-05-29 13:54:10,941 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: defer
2024-05-29 13:54:10,941 INFO    SenderThread:49051 [sender.py:send_request_defer():609] handle sender defer: 1
2024-05-29 13:54:10,941 INFO    SenderThread:49051 [sender.py:transition_state():613] send defer: 2
2024-05-29 13:54:10,941 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: defer
2024-05-29 13:54:10,941 INFO    HandlerThread:49051 [handler.py:handle_request_defer():184] handle defer: 2
2024-05-29 13:54:10,942 INFO    HandlerThread:49051 [system_monitor.py:finish():203] Stopping system monitor
2024-05-29 13:54:10,942 DEBUG   SystemMonitor:49051 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-29 13:54:10,942 DEBUG   SystemMonitor:49051 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-29 13:54:10,942 DEBUG   SystemMonitor:49051 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-29 13:54:10,942 INFO    HandlerThread:49051 [interfaces.py:finish():200] Joined cpu monitor
2024-05-29 13:54:10,942 INFO    HandlerThread:49051 [interfaces.py:finish():200] Joined disk monitor
2024-05-29 13:54:10,942 INFO    HandlerThread:49051 [interfaces.py:finish():200] Joined gpuapple monitor
2024-05-29 13:54:10,942 INFO    HandlerThread:49051 [interfaces.py:finish():200] Joined memory monitor
2024-05-29 13:54:10,942 INFO    HandlerThread:49051 [interfaces.py:finish():200] Joined network monitor
2024-05-29 13:54:10,943 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: defer
2024-05-29 13:54:10,943 INFO    SenderThread:49051 [sender.py:send_request_defer():609] handle sender defer: 2
2024-05-29 13:54:10,943 INFO    SenderThread:49051 [sender.py:transition_state():613] send defer: 3
2024-05-29 13:54:10,943 DEBUG   SenderThread:49051 [sender.py:send():378] send: telemetry
2024-05-29 13:54:10,943 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: defer
2024-05-29 13:54:10,943 INFO    HandlerThread:49051 [handler.py:handle_request_defer():184] handle defer: 3
2024-05-29 13:54:10,943 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: defer
2024-05-29 13:54:10,943 INFO    SenderThread:49051 [sender.py:send_request_defer():609] handle sender defer: 3
2024-05-29 13:54:10,943 INFO    SenderThread:49051 [sender.py:transition_state():613] send defer: 4
2024-05-29 13:54:10,943 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: defer
2024-05-29 13:54:10,943 INFO    HandlerThread:49051 [handler.py:handle_request_defer():184] handle defer: 4
2024-05-29 13:54:10,943 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: defer
2024-05-29 13:54:10,943 INFO    SenderThread:49051 [sender.py:send_request_defer():609] handle sender defer: 4
2024-05-29 13:54:10,943 INFO    SenderThread:49051 [sender.py:transition_state():613] send defer: 5
2024-05-29 13:54:10,943 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: defer
2024-05-29 13:54:10,943 INFO    HandlerThread:49051 [handler.py:handle_request_defer():184] handle defer: 5
2024-05-29 13:54:10,943 DEBUG   SenderThread:49051 [sender.py:send():378] send: summary
2024-05-29 13:54:10,944 INFO    SenderThread:49051 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-29 13:54:10,944 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: defer
2024-05-29 13:54:10,944 INFO    SenderThread:49051 [sender.py:send_request_defer():609] handle sender defer: 5
2024-05-29 13:54:10,944 INFO    SenderThread:49051 [sender.py:transition_state():613] send defer: 6
2024-05-29 13:54:10,944 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: defer
2024-05-29 13:54:10,944 INFO    HandlerThread:49051 [handler.py:handle_request_defer():184] handle defer: 6
2024-05-29 13:54:10,945 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: defer
2024-05-29 13:54:10,945 INFO    SenderThread:49051 [sender.py:send_request_defer():609] handle sender defer: 6
2024-05-29 13:54:10,946 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: status_report
2024-05-29 13:54:11,082 INFO    SenderThread:49051 [sender.py:transition_state():613] send defer: 7
2024-05-29 13:54:11,082 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: defer
2024-05-29 13:54:11,082 INFO    HandlerThread:49051 [handler.py:handle_request_defer():184] handle defer: 7
2024-05-29 13:54:11,082 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: defer
2024-05-29 13:54:11,082 INFO    SenderThread:49051 [sender.py:send_request_defer():609] handle sender defer: 7
2024-05-29 13:54:11,257 INFO    wandb-upload_0:49051 [upload_job.py:push():130] Uploaded file /var/folders/69/6nn2sm8d7qq0p98t_qgp1ckr0000gn/T/tmp5dwcf6zgwandb/h0l449gx-wandb-metadata.json
2024-05-29 13:54:11,642 INFO    Thread-12 :49051 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/config.yaml
2024-05-29 13:54:11,643 INFO    Thread-12 :49051 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/wandb-metadata.json
2024-05-29 13:54:11,643 INFO    Thread-12 :49051 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/output.log
2024-05-29 13:54:11,643 INFO    Thread-12 :49051 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/wandb-summary.json
2024-05-29 13:54:11,643 INFO    Thread-12 :49051 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/requirements.txt
2024-05-29 13:54:11,769 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-29 13:54:13,651 INFO    Thread-12 :49051 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/output.log
2024-05-29 13:54:14,944 INFO    SenderThread:49051 [sender.py:transition_state():613] send defer: 8
2024-05-29 13:54:14,945 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: poll_exit
2024-05-29 13:54:14,945 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: defer
2024-05-29 13:54:14,945 INFO    HandlerThread:49051 [handler.py:handle_request_defer():184] handle defer: 8
2024-05-29 13:54:14,945 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: defer
2024-05-29 13:54:14,945 INFO    SenderThread:49051 [sender.py:send_request_defer():609] handle sender defer: 8
2024-05-29 13:54:14,945 INFO    SenderThread:49051 [job_builder.py:build():432] Attempting to build job artifact
2024-05-29 13:54:14,946 INFO    SenderThread:49051 [job_builder.py:_get_source_type():565] is repo sourced job
2024-05-29 13:54:14,972 INFO    SenderThread:49051 [job_builder.py:build():541] adding wandb-job metadata file
2024-05-29 13:54:14,974 INFO    SenderThread:49051 [sender.py:transition_state():613] send defer: 9
2024-05-29 13:54:14,974 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: defer
2024-05-29 13:54:14,974 INFO    HandlerThread:49051 [handler.py:handle_request_defer():184] handle defer: 9
2024-05-29 13:54:14,974 DEBUG   SenderThread:49051 [sender.py:send():378] send: artifact
2024-05-29 13:54:15,644 INFO    SenderThread:49051 [sender.py:send_artifact():1467] sent artifact job-git_github.com_annav336_thesis-llm-privacy.git_evaluation.py - {'id': 'QXJ0aWZhY3Q6ODUzNDAxNDE5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4MDE4NjA2Mw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODUzNDAxNDE5', 'versionIndex': 0}}}
2024-05-29 13:54:15,644 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: defer
2024-05-29 13:54:15,644 INFO    SenderThread:49051 [sender.py:send_request_defer():609] handle sender defer: 9
2024-05-29 13:54:15,644 INFO    SenderThread:49051 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-29 13:54:15,660 INFO    SenderThread:49051 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/output.log
2024-05-29 13:54:15,660 INFO    SenderThread:49051 [dir_watcher.py:finish():388] scan: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files
2024-05-29 13:54:15,660 INFO    SenderThread:49051 [dir_watcher.py:finish():402] scan save: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/requirements.txt requirements.txt
2024-05-29 13:54:15,661 INFO    SenderThread:49051 [dir_watcher.py:finish():402] scan save: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/output.log output.log
2024-05-29 13:54:15,661 INFO    SenderThread:49051 [dir_watcher.py:finish():402] scan save: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/config.yaml config.yaml
2024-05-29 13:54:15,663 INFO    SenderThread:49051 [dir_watcher.py:finish():402] scan save: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/wandb-summary.json wandb-summary.json
2024-05-29 13:54:15,664 INFO    SenderThread:49051 [dir_watcher.py:finish():402] scan save: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/conda-environment.yaml conda-environment.yaml
2024-05-29 13:54:15,667 INFO    SenderThread:49051 [dir_watcher.py:finish():402] scan save: /Users/annavisman/stack/RUG/CS/Year3/thesis/thesis-llm-privacy/wandb/run-20240529_135408-lsuuk4p1/files/wandb-metadata.json wandb-metadata.json
2024-05-29 13:54:15,668 INFO    SenderThread:49051 [sender.py:transition_state():613] send defer: 10
2024-05-29 13:54:15,670 DEBUG   HandlerThread:49051 [handler.py:handle_request():158] handle_request: defer
2024-05-29 13:54:15,670 INFO    HandlerThread:49051 [handler.py:handle_request_defer():184] handle defer: 10
2024-05-29 13:54:15,671 DEBUG   SenderThread:49051 [sender.py:send_request():405] send_request: defer
2024-05-29 13:54:15,671 INFO    SenderThread:49051 [sender.py:send_request_defer():609] handle sender defer: 10
